x,y,z
8.615492,7.803269,28.185824
8.534270,7.709226,28.106492
8.451766,7.623046,28.014911
8.368894,7.545555,27.912129
8.286560,7.477453,27.799285
8.205649,7.419311,27.677594
8.127015,7.371574,27.548328
8.051471,7.334565,27.412795
7.979781,7.308498,27.272327
7.912652,7.293480,27.128267
7.850735,7.289522,26.981955
7.794614,7.296551,26.834717
7.744808,7.314415,26.687862
7.701768,7.342893,26.542673
7.665881,7.381704,26.400401
7.637463,7.430511,26.262263
7.616768,7.488924,26.129439
7.603984,7.556512,26.003068
7.599236,7.632793,25.884249
7.602592,7.717246,25.774036
7.614057,7.809304,25.673439
7.633582,7.908357,25.583419
7.661060,8.013745,25.504885
7.696328,8.124760,25.438693
7.739171,8.240639,25.385636
7.789318,8.360563,25.346443
7.846443,8.483651,25.321768
7.910163,8.608960,25.312186
7.980043,8.735481,25.318177
8.055587,8.862137,25.340121
8.136242,8.987785,25.378282
8.221396,9.111216,25.432795
8.310378,9.231164,25.503657
8.402457,9.346308,25.590704
8.496842,9.455285,25.693604
8.592686,9.556703,25.811842
8.689088,9.649157,25.944704
8.785095,9.731252,26.091269
8.879711,9.801624,26.250402
8.971902,9.858967,26.420747
9.060608,9.902066,26.600730
9.144754,9.929828,26.788565
9.223261,9.941312,26.982261
9.295067,9.935768,27.179648
9.359137,9.912662,27.378393
9.414489,9.871713,27.576042
9.460212,9.812909,27.770053
9.495481,9.736534,27.957840
9.519587,9.643171,28.136828
9.531945,9.533714,28.304503
9.532122,9.409352,28.458464
9.519845,9.271557,28.596483
9.495016,9.122057,28.716548
9.457720,8.962800,28.816914
9.408228,8.795911,28.896140
9.346997,8.623641,28.953115
9.274661,8.448317,28.987084
9.192027,8.272285,28.997648
9.100052,8.097858,28.984768
8.999833,7.927265,28.948750
8.892576,7.762607,28.890224
8.779579,7.605817,28.810114
8.662203,7.458634,28.709603
8.541846,7.322581,28.590095
8.419920,7.198950,28.453176
8.297823,7.088803,28.300571
8.176921,6.992974,28.134105
8.058526,6.912079,27.955672
7.943881,6.846530,27.767199
7.834146,6.796558,27.570621
7.730387,6.762231,27.367857
7.633572,6.743476,27.160794
7.544562,6.740102,26.951274
7.464116,6.751823,26.741085
7.392887,6.778272,26.531953
7.331425,6.819020,26.325544
7.280185,6.873591,26.123461
7.239526,6.941471,25.927246
7.209720,7.022114,25.738382
7.190959,7.114949,25.558300
7.183358,7.219381,25.388378
7.186961,7.334790,25.229949
7.201744,7.460524,25.084299
7.227622,7.595900,24.952672
7.264450,7.740191,24.836270
7.312024,7.892616,24.736252
7.370083,8.052336,24.653729
7.438308,8.218436,24.589760
7.516321,8.389916,24.545345
7.603680,8.565679,24.521416
7.699880,8.744523,24.518818
7.804345,8.925125,24.538301
7.916423,9.106036,24.580494
8.035384,9.285679,24.645886
8.160413,9.462338,24.734802
8.290606,9.634168,24.847374
8.424962,9.799198,24.983508
8.562386,9.955344,25.142860
8.701682,10.100430,25.324798
8.841556,10.232214,25.528378
8.980622,10.348421,25.752308
9.117402,10.446794,25.994932
9.250341,10.525136,26.254210
9.377821,10.581376,26.527709
9.498176,10.613631,26.812606
9.609722,10.620276,27.105704
9.710777,10.600012,27.403465
9.799701,10.551940,27.702049
9.874925,10.475619,27.997386
9.934994,10.371121,28.285249
9.978607,10.239070,28.561346
10.004653,10.080665,28.821427
10.012254,9.897678,29.061391
10.000797,9.692432,29.277401
9.969960,9.467757,29.465991
9.919740,9.226921,29.624163
9.850458,8.973539,29.749471
9.762766,8.711473,29.840087
9.657637,8.444715,29.894832
9.536345,8.177271,29.913196
9.400437,7.913050,29.895324
9.251698,7.655750,29.841976
9.092104,7.408779,29.754477
8.923771,7.175172,29.634638
8.748911,6.957549,29.484677
8.569775,6.758080,29.307129
8.388606,6.578482,29.104758
8.207593,6.420023,28.880474
8.028836,6.283557,28.637257
7.854308,6.169557,28.378094
7.685833,6.078165,28.105921
7.525066,6.009242,27.823587
7.373484,5.962425,27.533824
7.232378,5.937174,27.239227
7.102858,5.932825,26.942247
6.985854,5.948627,26.645187
6.882132,5.983786,26.350211
6.792297,6.037489,26.059351
6.716816,6.108929,25.774519
6.656027,6.197321,25.497524
6.610157,6.301913,25.230085
6.579332,6.421990,24.973849
6.563598,6.556870,24.730404
6.562925,6.705905,24.501293
6.577223,6.868463,24.288029
6.606347,7.043923,24.092102
6.650105,7.231653,23.914992
6.708260,7.430994,23.758172
6.780533,7.641237,23.623111
6.866603,7.861601,23.511278
6.966103,8.091208,23.424135
7.078614,8.329055,23.363134
7.203658,8.573990,23.329698
7.340691,8.824683,23.325214
7.489090,9.079598,23.351001
7.648141,9.336969,23.408287
7.817024,9.594780,23.498171
7.994800,9.850742,23.621579
8.180394,10.102280,23.779217
8.372582,10.346534,23.971511
8.569978,10.580357,24.198543
8.771016,10.800338,24.459983
8.973948,11.002830,24.755016
9.176836,11.184005,25.082270
9.377553,11.339920,25.439747
9.573790,11.466610,25.824761
9.763072,11.560197,26.233890
9.942784,11.617021,26.662950
10.110208,11.633791,27.106993
10.262566,11.607738,27.560340
10.397083,11.536781,28.016650
10.511053,11.419682,28.469028
10.601916,11.256185,28.910183
10.667343,11.047127,29.332616
10.705321,10.794501,29.728848
10.714239,10.501477,30.091664
10.692963,10.172356,30.414373
10.640902,9.812465,30.691050
10.558059,9.427988,30.916756
10.445052,9.025755,31.087722
10.303122,8.612984,31.201461
10.134108,8.197003,31.256828
9.940398,7.784983,31.254006
9.724856,7.383672,31.194424
9.490738,6.999182,31.080624
9.241582,6.636816,30.916082
8.981106,6.300956,30.705000
8.713091,5.995008,30.452095
8.441282,5.721404,30.162390
8.169295,5.481657,29.841019
7.900531,5.276442,29.493071
7.638122,5.105717,29.123456
7.384881,4.968849,28.736812
7.143278,4.864748,28.337440
6.915425,4.791996,27.929278
6.703082,4.748967,27.515884
6.507671,4.733928,27.100454
6.330296,4.745128,26.685844
6.171779,4.780867,26.274602
6.032688,4.839546,25.869010
5.913374,4.919706,25.471125
5.814007,5.020051,25.082815
5.734612,5.139456,24.705807
5.675096,5.276970,24.341713
5.635283,5.431812,23.992074
5.614936,5.603352,23.658383
5.613778,5.791097,23.342117
5.631510,5.994670,23.044760
5.667826,6.213778,22.767824
5.722421,6.448191,22.512868
5.794998,6.697705,22.281517
5.885269,6.962114,22.075475
5.992953,7.241167,21.896535
6.117775,7.534533,21.746587
6.259451,7.841758,21.627624
6.417681,8.162216,21.541738
6.592135,8.495064,21.491117
6.782428,8.839188,21.478027
6.988104,9.193144,21.504791
7.208608,9.555105,21.573756
7.443258,9.922797,21.687246
7.691211,10.293443,21.847499
7.951435,10.663711,22.056589
8.222662,11.029660,22.316332
8.503362,11.386712,22.628161
8.791697,11.729632,22.992997
9.085490,12.052536,23.411084
9.382195,12.348936,23.881820
9.678869,12.611823,24.403573
9.972164,12.833798,24.973493
10.258328,13.007268,25.587341
10.533222,13.124694,26.239340
10.792369,13.178901,26.922077
11.031022,13.163446,27.626471
11.244265,13.073015,28.341827
11.427140,12.903849,29.056010
11.574811,12.654139,29.755724
11.682743,12.324376,30.426930
11.746907,11.917600,31.055371
11.763976,11.439512,31.627177
11.731530,10.898417,32.129527
11.648218,10.304976,32.551291
11.513894,9.671782,32.883602
11.329683,9.012772,33.120305
11.097992,8.342530,33.258215
10.822446,7.675548,33.297183
10.507756,7.025508,33.239940
10.159531,6.404653,33.091765
9.784043,5.823307,32.860000
9.387970,5.289569,32.553489
8.978129,4.809193,32.181979
8.561236,4.385638,31.755568
8.143676,4.020258,31.284218
7.731334,3.712600,30.777369
7.329461,3.460746,30.243672
6.942589,3.261689,29.690829
6.574499,3.111685,29.125519
6.228218,3.006571,28.553416
5.906053,2.942038,27.979247
5.609652,2.913843,27.406892
5.340071,2.917976,26.839498
5.097861,2.950768,26.279600
4.883152,3.008963,25.729237
4.695733,3.089759,25.190056
4.535136,3.190808,24.663408
4.400703,3.310219,24.150425
4.291655,3.446526,23.652087
4.207142,3.598658,23.169277
4.146293,3.765906,22.702830
4.108255,3.947884,22.253567
4.092217,4.144483,21.822328
4.097444,4.355842,21.410000
4.123284,4.582305,21.017545
4.169186,4.824388,20.646019
4.234706,5.082746,20.296596
4.319510,5.358135,19.970593
4.423373,5.651384,19.669489
4.546174,5.963360,19.394951
4.687892,6.294927,19.148857
4.848596,6.646910,18.933320
5.028427,7.020047,18.750713
5.227589,7.414940,18.603692
5.446324,7.831991,18.495216
5.684891,8.271333,18.428566
5.943535,8.732745,18.407354
6.222456,9.215560,18.435525
6.521767,9.718550,18.517345
6.841445,10.239801,18.657371
7.181280,10.776574,18.860391
7.540810,11.325149,19.131343
7.919244,11.880666,19.475182
8.315386,12.436960,19.896703
8.727543,12.986411,20.400305
9.153430,13.519814,20.989692
9.590068,14.026299,21.667493
10.033692,14.493328,22.434825
10.479655,14.906787,23.290779
10.922368,15.251229,24.231871
11.355254,15.510286,25.251484
11.770758,15.667284,26.339343
12.160410,15.706083,27.481119
12.514978,15.612120,28.658213
12.824692,15.373624,29.847847
13.079585,14.982907,31.023525
13.269917,14.437614,32.155933
13.386687,13.741749,33.214301
13.422193,12.906309,34.168151
13.370605,11.949345,34.989310
13.228479,10.895338,35.653961
12.995165,9.773882,36.144476
12.673036,8.617755,36.450756
12.267508,7.460611,36.570867
11.786819,6.334573,36.510875
11.241594,5.268066,36.283896
10.644241,4.284143,35.908540
10.008231,3.399497,35.406993
9.347358,2.624193,34.803037
8.675041,1.962047,34.120248
8.003742,1.411493,33.380583
7.344517,0.966730,32.603407
6.706738,0.618964,31.804984
6.097961,0.357585,30.998364
5.523923,0.171170,30.193546
4.988648,0.048288,29.397840
4.494612,-0.021928,28.616307
4.042958,-0.049409,27.852219
3.633721,-0.042941,27.107496
3.266055,-0.010080,26.383069
2.938442,0.042831,25.679191
2.648880,0.110598,24.995671
2.395052,0.189073,24.332050
2.174454,0.275032,23.687724
1.984512,0.366050,23.062031
1.822666,0.460384,22.454308
1.686438,0.556859,21.863918
1.573480,0.654772,21.290271
1.481609,0.753801,20.732833
1.408828,0.853933,20.191126
1.353339,0.955408,19.664727
1.313546,1.058658,19.153264
1.288057,1.164278,18.656416
1.275679,1.272985,18.173908
1.275410,1.385605,17.705510
1.286429,1.503046,17.251035
1.308091,1.626293,16.810343
1.339911,1.756401,16.383341
1.381560,1.894490,15.969986
1.432853,2.041747,15.570293
1.493742,2.199429,15.184340
1.564311,2.368868,14.812278
1.644767,2.551476,14.454341
1.735438,2.748756,14.110858
1.836769,2.962305,13.782271
1.949323,3.193829,13.469154
2.073774,3.445144,13.172235
2.210911,3.718187,12.892420
2.361638,4.015020,12.630828
2.526977,4.337834,12.388826
2.708062,4.688947,12.168073
2.906151,5.070796,11.970571
3.122615,5.485927,11.798721
3.358946,5.936971,11.655393
3.616749,6.426608,11.544002
3.897735,6.957514,11.468596
4.203713,7.532289,11.433952
4.536570,8.153356,11.445683
4.898249,8.822820,11.510347
5.290706,9.542296,11.635568
5.715865,10.312667,11.830141
6.175545,11.133788,12.104129
6.671370,12.004107,12.468924
7.204643,12.920201,12.937258
7.776199,13.876216,13.523119
8.386201,14.863205,14.241545
9.033901,15.868385,15.108228
9.717350,16.874331,16.138876
10.433048,17.858174,17.348244
11.175560,18.790895,18.748776
11.937094,19.636862,20.348796
12.707071,20.353825,22.150233
13.471746,20.893621,24.145935
14.213934,21.203895,26.316779
14.912930,21.231108,28.628905
15.544747,20.925008,31.031648
16.082774,20.244496,33.456877
16.498946,19.164434,35.820570
16.765495,17.682478,38.027285
16.857193,15.824530,39.977779
16.753927,13.647167,41.579276
16.443251,11.235633,42.756932
15.922489,8.696758,43.464250
15.199916,6.147497,43.689944
14.294674,3.701164,43.459293
13.235323,1.454296,42.829448
12.057220,-0.522972,41.879810
10.799201,-2.191261,40.699959
9.500155,-3.540843,39.377988
8.196055,-4.586361,37.991523
6.917813,-5.359408,36.602515
5.690091,-5.900920,35.255694
4.530990,-6.254766,33.979774
3.452415,-6.463162,32.790244
2.460857,-6.563909,31.692703
1.558380,-6.589142,30.686035
0.743628,-6.565109,29.765057
0.012754,-6.512584,28.922502
-0.639780,-6.447576,28.150405
-1.220559,-6.382138,27.440978
-1.736717,-6.325139,26.787116
-2.195559,-6.282952,26.182643
-2.604299,-6.260024,25.622385
-2.969871,-6.259344,25.102151
-3.298818,-6.282813,24.618655
-3.597218,-6.331529,24.169416
-3.870649,-6.406008,23.752657
-4.124185,-6.506348,23.367207
-4.362401,-6.632349,23.012415
-4.589396,-6.783604,22.688081
-4.808817,-6.959553,22.394392
-5.023890,-7.159521,22.131880
-5.237454,-7.382734,21.901383
-5.451982,-7.628319,21.704013
-5.669615,-7.895292,21.541134
-5.892183,-8.182532,21.414337
-6.121218,-8.488746,21.325417
-6.357971,-8.812424,21.276354
-6.603416,-9.151787,21.269276
-6.858253,-9.504727,21.306426
-7.122900,-9.868742,21.390113
-7.397485,-10.240870,21.522651
-7.681823,-10.617622,21.706280
-7.975403,-10.994919,21.943073
-8.277355,-11.368034,22.234813
-8.586423,-11.731558,22.582857
-8.900936,-12.079382,22.987969
-9.218781,-12.404705,23.450135
-9.537373,-12.700100,23.968360
-9.853646,-12.957612,24.540460
-10.164042,-13.168927,25.162845
-10.464531,-13.325607,25.830331
-10.750639,-13.419397,26.535984
-11.017514,-13.442594,27.271029
-11.260022,-13.388482,28.024841
-11.472868,-13.251800,28.785058
-11.650761,-13.029214,29.537818
-11.788607,-12.719754,30.268146
-11.881721,-12.325174,30.960477
-11.926067,-11.850166,31.599307
-11.918477,-11.302409,32.169918
-11.856870,-10.692394,32.659128
-11.740422,-10.033043,33.056001
-11.569684,-9.339117,33.352430
-11.346628,-8.626467,33.543538
-11.074612,-7.911197,33.627857
-10.758270,-7.208822,33.607248
-10.403325,-6.533491,33.486599
-10.016342,-5.897367,33.273324
-9.604444,-5.310200,32.976736
-9.175020,-4.779110,32.607371
-8.735429,-4.308591,32.176326
-8.292745,-3.900686,31.694664
-7.853539,-3.555290,31.172947
-7.423714,-3.270548,30.620884
-7.008398,-3.043276,30.047124
-6.611885,-2.869372,29.459152
-6.237634,-2.744201,28.863294
-5.888291,-2.662910,28.264780
-5.565753,-2.620690,27.667852
-5.271247,-2.612970,27.075904
-5.005419,-2.635551,26.491616
-4.768432,-2.684697,25.917093
-4.560059,-2.757172,25.353988
-4.379770,-2.850260,24.803611
-4.226819,-2.961752,24.267016
-4.100312,-3.089921,23.745083
-3.999273,-3.233486,23.238578
-3.922694,-3.391574,22.748198
-3.869582,-3.563670,22.274621
-3.838991,-3.749582,21.818530
-3.830050,-3.949392,21.380648
-3.841984,-4.163422,20.961762
-3.874128,-4.392196,20.562739
-3.925935,-4.636403,20.184559
-3.996982,-4.896868,19.828326
-4.086970,-5.174520,19.495298
-4.195725,-5.470359,19.186904
-4.323189,-5.785429,18.904775
-4.469413,-6.120779,18.650762
-4.634549,-6.477427,18.426972
-4.818837,-6.856319,18.235785
-5.022585,-7.258278,18.079892
-5.246155,-7.683941,17.962315
-5.489933,-8.133694,17.886432
-5.754309,-8.607585,17.855994
-6.039637,-9.105227,17.875142
-6.346196,-9.625679,17.948394
-6.674144,-10.167317,18.080634
-7.023461,-10.727677,18.277066
-7.393883,-11.303286,18.543131
-7.784823,-11.889483,18.884400
-8.195289,-12.480222,19.306391
-8.623783,-13.067886,19.814344
-9.068193,-13.643120,20.412908
-9.525686,-14.194701,21.105748
-9.992587,-14.709479,21.895071
-10.464276,-15.172425,22.781060
-10.935091,-15.566825,23.761249
-11.398265,-15.874668,24.829862
-11.845905,-16.077262,25.977169
-12.269041,-16.156112,27.188942
-12.657748,-16.094060,28.446103
-13.001379,-15.876652,29.724686
-13.288906,-15.493653,30.996212
-13.509381,-14.940553,32.228583
-13.652498,-14.219892,33.387530
-13.709237,-13.342160,34.438567
-13.672530,-12.326060,35.349313
-13.537883,-11.197963,36.091949
-13.303891,-9.990505,36.645464
-12.972552,-8.740416,36.997378
-12.549339,-7.485823,37.144636
-12.042987,-6.263373,37.093534
-11.465026,-5.105606,36.858670
-10.829084,-4.038901,36.461131
-10.150065,-3.082249,35.926210
-9.443284,-2.246911,35.281028
-8.723647,-1.536874,34.552383
-8.004969,-0.949899,33.765058
-7.299462,-0.478909,32.940695
-6.617407,-0.113475,32.097235
-5.967014,0.158790,31.248817
-5.354433,0.351060,30.406041
-4.783884,0.476379,29.576416
-4.257858,0.547029,28.764922
-3.777369,0.574128,27.974565
-3.342219,0.567426,27.206890
-2.951255,0.535244,26.462408
-2.602605,0.484514,25.740948
-2.293893,0.420874,25.041913
-2.022416,0.348810,24.364474
-1.785294,0.271797,23.707700
-1.579585,0.192448,23.070642
-1.402381,0.112661,22.452385
-1.250877,0.033735,21.852075
-1.122416,-0.043505,21.268931
-1.014525,-0.118621,20.702248
-0.924934,-0.191472,20.151391
-0.851588,-0.262152,19.615792
-0.792645,-0.330929,19.094937
-0.746473,-0.398205,18.588361
-0.711646,-0.464479,18.095644
-0.686929,-0.530318,17.616399
-0.671268,-0.596343,17.150272
-0.663776,-0.663210,16.696934
-0.663719,-0.731605,16.256085
-0.670508,-0.802235,15.827445
-0.683681,-0.875831,15.410759
-0.702896,-0.953143,15.005793
-0.727920,-1.034947,14.612338
-0.758623,-1.122049,14.230209
-0.794966,-1.215290,13.859249
-0.836998,-1.315551,13.499330
-0.884853,-1.423766,13.150359
-0.938744,-1.540925,12.812281
-0.998963,-1.668090,12.485086
-1.065875,-1.806397,12.168814
-1.139928,-1.957074,11.863566
-1.221642,-2.121447,11.569514
-1.311623,-2.300954,11.286910
-1.410556,-2.497157,11.016105
-1.519216,-2.711753,10.757566
-1.638470,-2.946585,10.511895
-1.769281,-3.203657,10.279857
-1.912719,-3.485139,10.062409
-2.069961,-3.793384,9.860739
-2.242303,-4.130925,9.676308
-2.431165,-4.500489,9.510901
-2.638098,-4.904985,9.366691
-2.864786,-5.347500,9.246311
-3.113058,-5.831278,9.152937
-3.384880,-6.359685,9.090390
-3.682360,-6.936156,9.063247
-4.007740,-7.564114,9.076975
-4.363377,-8.246858,9.138072
-4.751725,-8.987407,9.254232
-5.175293,-9.788280,9.434509
-5.636592,-10.651216,9.689494
-6.138055,-11.576792,10.031473
-6.681928,-12.563942,10.474557
-7.270130,-13.609340,11.034749
-7.904051,-14.706643,11.729906
-8.584310,-15.845573,12.579529
-9.310436,-17.010858,13.604308
-10.080478,-18.181051,14.825312
-10.890536,-19.327312,16.262707
-11.734213,-20.412293,17.933883
-12.602021,-21.389350,19.850868
-13.480754,-22.202412,22.017002
-14.352920,-22.786941,24.422934
-15.196322,-23.072485,27.042247
-15.983938,-22.987303,29.827290
-16.684275,-22.465357,32.706172
-17.262383,-21.455513,35.582189
-17.681696,-19.932091,38.337064
-17.906736,-17.905002,40.839074
-17.906562,-15.426893,42.956234
-17.658595,-12.594477,44.573160
-17.152184,-9.541945,45.608550
-16.391160,-6.426275,46.028974
-15.394671,-3.406854,45.854876
-14.195889,-0.624086,45.156553
-12.838709,1.817680,44.040973
-11.373070,3.858957,42.633180
-9.849867,5.484610,41.057414
-8.316420,6.715901,39.422322
-6.813188,7.598671,37.812538
-5.372002,8.191231,36.286492
-4.015679,8.554469,34.878819
-2.758664,8.745155,33.605197
-1.608282,8.812332,32.467809
-0.566220,8.796064,31.460274
0.370008,8.727696,30.571528
1.205777,8.630904,29.788581
1.948290,8.523029,29.098288
2.605764,8.416401,28.488387
3.186827,8.319511,27.948008
3.700096,8.237972,27.467856
4.153883,8.175283,27.040193
4.556023,8.133399,26.658713
4.913761,8.113174,26.318373
5.233702,8.114674,26.015212
5.521799,8.137405,25.746171
5.783360,8.180483,25.508937
6.023072,8.242745,25.301806
6.245039,8.322832,25.123558
6.452819,8.419238,24.973360
6.649461,8.530350,24.850682
6.837550,8.654459,24.755219
7.019240,8.789778,24.686833
7.196294,8.934439,24.645493
7.370109,9.086495,24.631229
7.541747,9.243912,24.644080
7.711964,9.404568,24.684057
7.881224,9.566246,24.751093
8.049726,9.726638,24.845001
8.217418,9.883340,24.965435
8.384010,10.033870,25.111846
8.548996,10.175674,25.283437
8.711664,10.306156,25.479130
8.871113,10.422704,25.697524
9.026272,10.522732,25.936867
9.175918,10.603729,26.195027
9.318699,10.663315,26.469483
9.453161,10.699306,26.757312
9.577775,10.709786,27.055206
9.690976,10.693178,27.359493
9.791196,10.648318,27.666180
9.876909,10.574520,27.971013
9.946670,10.471637,28.269555
9.999166,10.340109,28.557280
10.033261,10.180985,28.829677
10.048033,9.995931,29.082370
10.042823,9.787215,29.311235
10.017262,9.557658,29.512515
9.971302,9.310569,29.682930
9.905228,9.049653,29.819770
9.819671,8.778904,29.920965
9.715594,8.502483,29.985132
9.594283,8.224591,30.011595
9.457314,7.949346,30.000377
9.306517,7.680671,29.952161
9.143933,7.422186,29.868240
8.971758,7.177134,29.750433
8.792295,6.948318,29.601003
8.607898,6.738070,29.422560
8.420915,6.548236,29.217964
8.233647,6.380190,28.990240
8.048301,6.234856,28.742489
7.866957,6.112749,28.477823
7.691536,6.014032,28.199302
7.523786,5.938562,27.909892
7.365263,5.885956,27.612433
7.217332,5.855642,27.309617
7.081163,5.846912,27.003982
6.957738,5.858973,26.697905
6.847862,5.890980,26.393613
6.752174,5.942073,26.093189
6.671163,6.011403,25.798590
6.605187,6.098149,25.511658
6.554484,6.201527,25.234142
6.519188,6.320800,24.967709
6.499349,6.455272,24.713968
6.494941,6.604290,24.474480
6.505876,6.767228,24.250772
6.532011,6.943476,24.044352
6.573158,7.132424,23.856718
6.629085,7.333445,23.689364
6.699521,7.545866,23.543788
6.784155,7.768952,23.421491
6.882635,8.001876,23.323975
6.994559,8.243690,23.252743
7.119472,8.493303,23.209279
7.256855,8.749444,23.195044
7.406114,9.010639,23.211444
7.566567,9.275178,23.259810
7.737428,9.541096,23.341361
7.917795,9.806144,23.457160
8.106629,10.067775,23.608066
8.302744,10.323135,23.794675
8.504783,10.569061,24.017254
8.711211,10.802095,24.275669
8.920299,11.018508,24.569311
9.130120,11.214351,24.897014
9.338543,11.385513,25.256977
9.543240,11.527817,25.646699
9.741698,11.637120,26.062914
9.931240,11.709454,26.501556
10.109061,11.741173,26.957742
10.272273,11.729124,27.425791
10.417958,11.670817,27.899284
10.543244,11.564601,28.371164
10.645379,11.409823,28.833884
10.721824,11.206954,29.279599
10.770337,10.957688,29.700400
10.789072,10.664973,30.088569
10.776662,10.332986,30.436859
10.732294,9.967044,30.738760
10.655769,9.573442,30.988752
10.547537,9.159233,31.182510
10.408706,8.731964,31.317049
10.241032,8.299382,31.390813
10.046867,7.869134,31.403667
9.829094,7.448481,31.356837
9.591033,7.044050,31.252773
9.336334,6.661635,31.094963
9.068864,6.306062,30.887716
8.792584,5.981119,30.635932
8.511438,5.689541,30.344869
8.229248,5.433063,30.019934
7.949629,5.212507,29.666503
7.675917,5.027902,29.289771
7.411116,4.878621,28.894648
7.157866,4.763531,28.485684
6.918433,4.681131,28.067033
6.694703,4.629682,27.642440
6.488201,4.607323,27.215252
6.300113,4.612166,26.788444
6.131318,4.642374,26.364657
5.982424,4.696218,25.946238
5.853803,4.772121,25.535286
5.745635,4.868679,25.133696
5.657939,4.984679,24.743200
5.590613,5.119100,24.365412
5.543462,5.271105,24.001857
5.516226,5.440030,23.654009
5.508607,5.625364,23.323320
5.520282,5.826730,23.011244
5.550927,6.043856,22.719262
5.600220,6.276548,22.448906
5.667853,6.524656,22.201769
5.753533,6.788045,21.979529
5.856984,7.066554,21.783961
5.977941,7.359961,21.616942
6.116143,7.667937,21.480465
6.271323,7.990001,21.376634
6.443190,8.325474,21.307669
6.631419,8.673419,21.275891
6.835619,9.032588,21.283705
7.055316,9.401363,21.333572
7.289920,9.777687,21.427973
7.538697,10.159006,21.569346
7.800728,10.542203,21.760020
8.074875,10.923545,22.002121
8.359742,11.298631,22.297461
8.653631,11.662362,22.647398
8.954504,12.008933,23.052685
9.259947,12.331851,23.513288
9.567137,12.624000,24.028189
9.872824,12.877748,24.595193
10.173316,13.085121,25.210719
10.464497,13.238032,25.869624
10.741850,13.328585,26.565060
11.000524,13.349438,27.288395
11.235415,13.294224,28.029213
11.441296,13.158000,28.775429
11.612966,12.937701,29.513530
11.745440,12.632558,30.228953
11.834152,12.244432,30.906597
11.875180,11.778017,31.531446
11.865463,11.240871,32.089268
11.803004,10.643252,32.567336
11.687029,9.997736,32.955097
11.518100,9.318655,33.244733
11.298155,8.621375,33.431538
11.030477,7.921498,33.514087
10.719579,7.234053,33.494157
10.371027,6.572762,33.376440
9.991200,5.949442,33.168064
9.587024,5.373596,32.878003
9.165682,4.852205,32.516424
8.734334,4.389722,32.094057
8.299873,3.988236,31.621629
7.868709,3.647763,31.109404
7.446614,3.366615,30.566852
7.038615,3.141806,30.002434
6.648934,2.969444,29.423509
6.280985,2.845101,28.836318
5.937396,2.764121,28.246050
5.620069,2.721871,27.656939
5.330249,2.713933,27.072392
5.068617,2.736237,26.495121
4.835379,2.785151,25.927274
4.630357,2.857524,25.370552
4.453073,2.950702,24.826318
4.302836,3.062521,24.295680
4.178805,3.191287,23.779570
4.080053,3.335737,23.278806
4.005621,3.495007,22.794137
3.954560,3.668584,22.326291
3.925962,3.856269,21.875999
3.918993,4.058132,21.444035
3.932907,4.274478,21.031232
3.967064,4.505809,20.638510
4.020938,4.752786,20.266898
4.094123,5.016201,19.917554
4.186331,5.296944,19.591789
4.297392,5.595970,19.291089
4.427250,5.914267,19.017141
4.575952,6.252818,18.771856
4.743638,6.612565,18.557399
4.930531,6.994362,18.376212
5.136914,7.398922,18.231038
5.363115,7.826756,18.124954
5.609479,8.278099,18.061380
5.876341,8.752823,18.044101
6.163989,9.250337,18.077271
6.472624,9.769470,18.165400
6.802309,10.308332,18.313330
7.152911,10.864166,18.526179
7.524036,11.433178,18.809252
7.914951,12.010361,19.167908
8.324492,12.589313,19.607378
8.750974,13.162063,20.132511
9.192083,13.718925,20.747453
9.644767,14.248396,21.455243
10.105130,14.737138,22.257327
10.568331,15.170071,23.153006
11.028505,15.530617,24.138815
11.478716,15.801142,25.207908
11.910959,15.963627,26.349466
12.316225,16.000585,27.548234
12.684661,15.896219,28.784283
13.005817,15.637774,30.033083
13.269013,15.216977,31.266021
13.463809,14.631438,32.451403
13.580572,13.885795,33.555982
13.611094,12.992403,34.546926
13.549225,11.971371,35.394083
13.391440,10.849816,36.072269
13.137277,9.660325,36.563288
12.789582,8.438739,36.857371
12.354498,7.221531,36.953787
11.841201,6.043120,36.860537
11.261393,4.933495,36.593167
10.628603,3.916450,36.172929
9.957388,3.008617,35.624582
9.262511,2.219322,34.974173
8.558192,1.551145,34.247093
7.857487,1.000995,33.466587
7.171838,0.561449,32.652798
6.510799,0.222143,31.822323
5.881934,-0.028942,30.988191
5.290846,-0.204416,30.160137
4.741320,-0.316661,29.345051
4.235522,-0.377268,28.547502
3.774243,-0.396685,27.770257
3.357150,-0.384047,27.014744
2.983030,-0.347130,26.281458
2.650014,-0.292394,25.570264
2.355773,-0.225082,24.880642
2.097688,-0.149346,24.211856
1.872985,-0.068389,23.563074
1.678847,0.015398,22.933444
1.512502,0.100304,22.322144
1.371282,0.185178,21.728404
1.252672,0.269328,21.151519
1.154338,0.352424,20.590853
1.074146,0.434426,20.045831
1.010174,0.515521,19.515942
0.960709,0.596070,19.000725
0.924245,0.676566,18.499765
0.899477,0.757606,18.012691
0.885290,0.839863,17.539167
0.880747,0.924073,17.078891
0.885080,1.011020,16.631593
0.897674,1.101529,16.197032
0.918059,1.196466,15.775000
0.945900,1.296734,15.365317
0.980983,1.403278,14.967841
1.023213,1.517089,14.582465
1.072600,1.639208,14.209122
1.129261,1.770737,13.847794
1.193409,1.912845,13.498516
1.265352,2.066778,13.161384
